,UniqueID,Date,Species,Breed,Age,Gender,Altered,Borough,Zipcode
2055,2055,August 03 2017,DOG,Lab Mix,NA,U,FALSE,Brooklyn,11233
2056,2056,September 11 2017,DOG,Not Given,NA,U,FALSE,Brooklyn,NA
2057,2057,September 13 2017,DOG,Yorkshire Terrier,NA,M,TRUE,Brooklyn,11208
2058,2058,September 12 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11212
2059,2059,September 13 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11231
2060,2060,September 13 2017,DOG,Standard Schnauzer,NA,M,TRUE,Brooklyn,11235
2061,2061,September 13 2017,DOG,Poodle,NA,U,FALSE,Brooklyn,11228
2062,2062,September 13 2017,DOG,Yorkshire Terrier,5,F,TRUE,Brooklyn,11224
2063,2063,September 13 2017,DOG,Terrier,NA,U,FALSE,Brooklyn,11215
2064,2064,September 15 2017,DOG,Hound,3,M,TRUE,Brooklyn,NA
2065,2065,September 17 2017,DOG,American Pitbull Terrier,2,M,TRUE,Brooklyn,11209
2066,2066,September 15 2017,DOG,American Pitbull Terrier,0.917,M,FALSE,Brooklyn,11210
2067,2067,September 17 2017,DOG,Chow Chow X,5,M,TRUE,Brooklyn,11215
2068,2068,September 12 2017,DOG,Rottweiler,NA,U,FALSE,Brooklyn,11213
2069,2069,September 17 2017,DOG,Miniature Pinscher,6,M,FALSE,Brooklyn,11233
2070,2070,September 16 2017,DOG,Puggle,13,M,TRUE,Brooklyn,11218
2071,2071,September 16 2017,DOG,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11225
2072,2072,September 16 2017,DOG,Yorkshire Terrier,NA,U,FALSE,Brooklyn,NA
2073,2073,September 15 2017,DOG,Beagle Mix,8,M,TRUE,Brooklyn,11226
2074,2074,September 11 2017,DOG,German Shepherd,8,M,TRUE,Brooklyn,11220
2075,2075,September 17 2017,DOG,Mastiff,NA,U,FALSE,Brooklyn,11225
2076,2076,September 16 2017,DOG,NA,NA,U,FALSE,Brooklyn,NA
2077,2077,September 16 2017,DOG,Bull Mastiff,NA,U,FALSE,Brooklyn,11211
2078,2078,September 15 2017,DOG,American Bull / Stafford Terrier,3,M,TRUE,Brooklyn,11201
2079,2079,September 19 2017,DOG,American Pitbull Terrier Mix,NA,F,FALSE,Brooklyn,11201
2080,2080,September 20 2017,DOG,NA,NA,U,FALSE,Brooklyn,11220
2081,2081,September 18 2017,DOG,NA,NA,U,FALSE,Brooklyn,11238
2082,2082,September 20 2017,DOG,Na,NA,U,FALSE,Brooklyn,NA
2083,2083,September 17 2017,DOG,German Shepherd Mix,4,M,TRUE,Brooklyn,11208
2084,2084,September 20 2017,DOG,Shiba Inu,NA,M,FALSE,Brooklyn,11249
2085,2085,September 21 2017,DOG,Labrador Retriever,3,M,TRUE,Brooklyn,11231
2086,2086,September 20 2017,DOG,Labrador / Hound Mix,2,M,TRUE,Brooklyn,11233
2087,2087,September 21 2017,DOG,Bull Terrier,0.333,M,FALSE,Brooklyn,NA
2088,2088,September 16 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11237
2089,2089,September 16 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
2090,2090,September 23 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11235
2091,2091,September 23 2017,DOG,German Shepherd,NA,U,FALSE,Brooklyn,11235
2092,2092,September 24 2017,DOG,American Pitbull Terrier,9,F,TRUE,Brooklyn,11234
2093,2093,September 24 2017,DOG,Na,NA,U,FALSE,Brooklyn,11215
2094,2094,September 09 2017,DOG,NA,NA,U,FALSE,Brooklyn,NA
2095,2095,September 23 2017,DOG,Pekingese,12,F,TRUE,Brooklyn,11221
2096,2096,September 25 2017,DOG,Dachshund,2,F,TRUE,Brooklyn,11249
2097,2097,September 25 2017,DOG,German Shepherd,NA,M,TRUE,Brooklyn,11201
2098,2098,September 27 2017,DOG,American Pitbull Terrier Mix,2,U,FALSE,Brooklyn,11206
2099,2099,September 26 2017,DOG,Siberian Husky,0.333,F,FALSE,Brooklyn,11209
2100,2100,September 27 2017,DOG,German Shepherd,5,F,FALSE,Brooklyn,11208
2101,2101,September 23 2017,DOG,Bichon Frise,NA,U,FALSE,Brooklyn,NA
2102,2102,September 28 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11226
2103,2103,September 24 2017,DOG,American Pitbull Terrier,6,M,TRUE,Brooklyn,11234
2104,2104,September 26 2017,DOG,Schnauzer, Miniature,5,M,FALSE,Brooklyn,11226
2105,2105,September 29 2017,DOG,Rottweiler Mix,6,M,TRUE,Brooklyn,11206
2106,2106,September 29 2017,DOG,Shih Tzu Mix,3,M,TRUE,Brooklyn,11236
2107,2107,September 29 2017,DOG,Shih Tzu Mix,3,M,TRUE,Brooklyn,11236
2108,2108,September 30 2017,DOG,German Shepherd,9,F,FALSE,Brooklyn,11237
2109,2109,September 19 2017,DOG,American Pitbull Terrier,4,M,FALSE,Brooklyn,11212
2110,2110,September 30 2017,DOG,Golden Retriever,NA,U,FALSE,Brooklyn,11216
2111,2111,September 25 2017,DOG,NA,NA,U,FALSE,Brooklyn,11228
2112,2112,August 28 2017,DOG,Rottweiler/ German Shepherd Mix,2,M,TRUE,Brooklyn,11206
2113,2113,September 16 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11220
2114,2114,October 04 2017,DOG,Saint Bernard,1,M,TRUE,Brooklyn,11211
2115,2115,October 03 2017,DOG,Pit Bull / German Shepherd Mix,0.917,M,TRUE,Brooklyn,11234
2116,2116,September 25 2017,DOG,Pomeranian,9,M,FALSE,Brooklyn,11229
2117,2117,October 04 2017,DOG,Poodle,12,F,TRUE,Brooklyn,11234
2118,2118,October 05 2017,DOG,Boston Border Terrier,5,F,TRUE,Brooklyn,11210
2119,2119,September 30 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11215
2120,2120,October 05 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
2121,2121,September 16 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,NA
2122,2122,October 05 2017,DOG,German Shepherd,4,M,TRUE,Brooklyn,11211
2123,2123,October 05 2017,DOG,Bulldog,NA,U,FALSE,Brooklyn,11223
2124,2124,April 11 2017,DOG,Pekingese,NA,M,TRUE,Brooklyn,11229
2125,2125,October 09 2017,DOG,American Pitbull Terrier,5,M,TRUE,Brooklyn,11204
2126,2126,October 05 2017,DOG,Shepherd,NA,U,FALSE,Brooklyn,11235
2127,2127,October 01 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11213
2128,2128,October 11 2017,DOG,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11214
2129,2129,October 07 2017,DOG,Maltese,NA,U,FALSE,Brooklyn,11207
2130,2130,September 17 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11208
2131,2131,October 11 2017,DOG,NA,NA,U,FALSE,Brooklyn,NA
2132,2132,October 10 2017,DOG,German Shepherd,6,M,FALSE,Brooklyn,11215
2133,2133,October 12 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
2134,2134,October 12 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11216
2135,2135,October 10 2017,DOG,Terrier Mix,7,M,TRUE,Brooklyn,11231
2136,2136,October 10 2017,DOG,Collie,4,M,TRUE,Brooklyn,11231
2137,2137,October 10 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,NA
2138,2138,October 15 2017,DOG,Terrier Mix,14,M,TRUE,Brooklyn,11215
2139,2139,October 17 2017,DOG,NA,NA,M,FALSE,Brooklyn,11220
2140,2140,October 06 2017,DOG,Great Dane,1,M,FALSE,Brooklyn,11222
2141,2141,October 06 2017,DOG,American Pitbull Terrier Mix,2,M,FALSE,Brooklyn,11218
2142,2142,October 14 2017,DOG,Poodle X,10,M,TRUE,Brooklyn,11217
2143,2143,October 13 2017,DOG,German Shepherd,2,M,TRUE,Brooklyn,11231
2144,2144,October 17 2017,DOG,Na,NA,U,FALSE,Brooklyn,11215
2145,2145,October 12 2017,DOG,Cavalier King Charles Spaniel,NA,U,FALSE,Brooklyn,11234
2146,2146,October 17 2017,DOG,Lab Mix,8,M,TRUE,Brooklyn,11215
2147,2147,September 17 2017,DOG,Hound X,4,M,TRUE,Brooklyn,11238
2148,2148,October 20 2017,DOG,Terrier Cross,5,M,FALSE,Brooklyn,11208
2149,2149,October 14 2017,DOG,Siberian Husky,0.667,M,FALSE,Brooklyn,11235
2150,2150,October 22 2017,DOG,American Pitbull Terrier,2,M,TRUE,Brooklyn,11209
2151,2151,September 27 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11249
2152,2152,October 20 2017,DOG,Crossbreed,NA,M,FALSE,Brooklyn,11239
2153,2153,October 21 2017,DOG,American Pitbull Terrier,4,M,FALSE,Brooklyn,11207
2154,2154,October 20 2017,DOG,Dachshund X,NA,M,TRUE,Brooklyn,11215
2155,2155,October 20 2017,DOG,Na,2,M,FALSE,Brooklyn,11218
2156,2156,October 20 2017,DOG,Sheperd,NA,U,FALSE,Brooklyn,NA
2157,2157,October 22 2017,DOG,Bulldog,NA,U,FALSE,Brooklyn,11222
2158,2158,October 15 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11207
2159,2159,October 26 2017,DOG,Golden Retriever,NA,M,TRUE,Brooklyn,11201
2160,2160,October 26 2017,DOG,Husky X,1,F,TRUE,Brooklyn,11215
2161,2161,October 16 2017,DOG,American Pitbull Terrier Mix,NA,U,FALSE,Brooklyn,11213
2162,2162,October 20 2017,DOG,Na,1,M,FALSE,Brooklyn,NA
2163,2163,October 28 2017,DOG,Na,3,M,FALSE,Brooklyn,11230
2164,2164,October 28 2017,DOG,Bernese Mountain,NA,U,FALSE,Brooklyn,11216
2165,2165,October 28 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11225
2166,2166,October 29 2017,DOG,German Shepherd,NA,U,FALSE,Brooklyn,11234
2167,2167,October 31 2017,DOG,Lab Mix,10,M,TRUE,Brooklyn,11214
2168,2168,October 27 2017,DOG,Dachshund X,5,F,TRUE,Brooklyn,11222
2169,2169,October 21 2017,DOG,Schnauzer, Giant,9,M,TRUE,Brooklyn,11228
2170,2170,October 28 2017,DOG,Na,NA,M,FALSE,Brooklyn,11233
2171,2171,November 01 2017,DOG,Border Collie X,4,M,TRUE,Brooklyn,11201
2172,2172,October 31 2017,DOG,Na,NA,M,FALSE,Brooklyn,11208
2173,2173,October 25 2017,DOG,Doberman Pinscher,6,F,TRUE,Brooklyn,11231
2174,2174,November 01 2017,DOG,Shih Tzu,7,F,FALSE,Brooklyn,11224
2175,2175,November 04 2017,DOG,American Pitbull Terrier,NA,F,TRUE,Brooklyn,11222
2176,2176,November 04 2017,DOG,Dachshund,6,F,TRUE,Brooklyn,11222
2177,2177,November 03 2017,DOG,Siberian Pit Bull,7,M,FALSE,Brooklyn,11222
2178,2178,November 05 2017,DOG,Shih Tzu Mix,NA,U,FALSE,Brooklyn,11213
2179,2179,November 05 2017,DOG,Chihuahua,NA,M,TRUE,Brooklyn,11214
2180,2180,November 05 2017,DOG,Jack Russell Terrier Mix,9,F,FALSE,Brooklyn,11219
2181,2181,November 04 2017,DOG,German Shepherd Mix,3,F,TRUE,Brooklyn,11228
2182,2182,November 07 2017,DOG,Na,NA,M,FALSE,Brooklyn,11207
2183,2183,November 06 2017,DOG,Mixed Breed,NA,M,FALSE,Brooklyn,11237
2184,2184,November 06 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,NA
2185,2185,November 09 2017,DOG,Shepherd/Pit Bull X,NA,M,TRUE,Brooklyn,11219
2186,2186,November 05 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11208
2187,2187,November 10 2017,DOG,Chihuahua,4,F,TRUE,Brooklyn,11222
2188,2188,November 10 2017,DOG,American Pitbull Terrier Mix,0.667,M,FALSE,Brooklyn,11207
2189,2189,November 11 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11213
2190,2190,November 13 2017,DOG,Na,4,M,TRUE,Brooklyn,11238
2191,2191,November 07 2017,DOG,Unknown,0.917,M,FALSE,Brooklyn,NA
2192,2192,November 10 2017,DOG,German Shepherd,11,M,TRUE,Brooklyn,11235
2193,2193,November 12 2017,DOG,NA,NA,U,FALSE,Brooklyn,NA
2194,2194,November 12 2017,DOG,American Pitbull Terrier,0.271,M,FALSE,Brooklyn,NA
2195,2195,November 14 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11212
2196,2196,November 11 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11233
2197,2197,November 09 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11207
2198,2198,November 15 2017,DOG,Cocker Spaniel,NA,M,TRUE,Brooklyn,11207
2199,2199,November 16 2017,DOG,German Shepherd,4,M,FALSE,Brooklyn,11235
2200,2200,November 15 2017,DOG,Shiba Inu,4,M,TRUE,Brooklyn,11230
2201,2201,November 17 2017,DOG,American Pitbull Terrier Mix,1,M,FALSE,Brooklyn,11213
2202,2202,January 12 2017,DOG,Italian Mastiff/Cane Corso X,NA,M,FALSE,Brooklyn,11201
2203,2203,November 16 2017,DOG,English Bulldog,NA,U,FALSE,Brooklyn,11210
2204,2204,November 19 2017,DOG,Basset Hound X,1,F,TRUE,Brooklyn,NA
2205,2205,November 14 2017,DOG,Labrador Retriever,7,M,TRUE,Brooklyn,48064
2206,2206,November 18 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11205
2207,2207,November 18 2017,DOG,Beagle,NA,M,FALSE,Brooklyn,11229
2208,2208,November 20 2017,DOG,American Pitbull Terrier Mix,5,F,TRUE,Brooklyn,11210
2209,2209,November 15 2017,DOG,Na,3,F,TRUE,Brooklyn,11231
2210,2210,November 11 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11237
2211,2211,November 11 2017,DOG,Basset Hound X,2,M,TRUE,Brooklyn,11201
2212,2212,November 21 2017,DOG,English Bulldog,8,F,TRUE,Brooklyn,11228
2213,2213,November 16 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,NA
2214,2214,November 22 2017,DOG,American Pitbull Terrier Mix,8,M,TRUE,Brooklyn,11201
2215,2215,November 22 2017,DOG,Shih Tzu,5,M,FALSE,Brooklyn,11237
2216,2216,November 25 2017,DOG,Maltese/Westie X,9,M,TRUE,Brooklyn,11214
2217,2217,November 14 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11213
2218,2218,November 29 2017,DOG,American Eskimo,1,F,TRUE,Brooklyn,11207
2219,2219,November 15 2017,DOG,Mixed Breed,NA,F,FALSE,Brooklyn,11249
2220,2220,November 29 2017,DOG,Boxer,NA,U,FALSE,Brooklyn,11237
2221,2221,November 27 2017,DOG,NA,NA,U,FALSE,Brooklyn,11218
2222,2222,November 26 2017,DOG,Mastiff,NA,U,FALSE,Brooklyn,11209
2223,2223,November 29 2017,DOG,Siberian Husky,6,M,TRUE,Brooklyn,11234
2224,2224,December 01 2017,DOG,Sheperd,NA,U,FALSE,Brooklyn,11209
2225,2225,December 01 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11220
2226,2226,December 02 2017,DOG,Labrador Retriever,11,M,TRUE,Brooklyn,11201
2227,2227,November 29 2017,DOG,Mixed Breed,4,M,FALSE,Brooklyn,11206
2228,2228,December 04 2017,DOG,NA,5,M,FALSE,Brooklyn,11208
2229,2229,December 04 2017,DOG,English Cocker Spaniel,6,F,FALSE,Brooklyn,11223
2230,2230,December 05 2017,DOG,Eng French Pit Bull,3,M,TRUE,Brooklyn,11226
2231,2231,December 05 2017,DOG,Bichon Frise/ Cavalier Charles Spaniel,3,M,TRUE,Brooklyn,11209
2232,2232,December 05 2017,DOG,NA,NA,U,FALSE,Brooklyn,11214
2233,2233,December 07 2017,DOG,American Pitbull Terrier,0.271,M,TRUE,Brooklyn,11236
2234,2234,December 07 2017,DOG,Beagle,0.583,F,TRUE,Brooklyn,11204
2235,2235,December 08 2017,DOG,Bulldog,NA,M,TRUE,Brooklyn,11215
2236,2236,December 08 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11215
2237,2237,November 01 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11206
2238,2238,November 05 2017,DOG,Maltese,2,M,FALSE,Brooklyn,11221
2239,2239,December 11 2017,DOG,Boxer Mix,2,M,FALSE,Brooklyn,11209
2240,2240,December 08 2017,DOG,Great Dane,3,M,TRUE,Brooklyn,11223
2241,2241,December 11 2017,DOG,Yorkshire Terrier,2,F,TRUE,Brooklyn,11234
2242,2242,December 12 2017,DOG,Terrier X,NA,U,FALSE,Brooklyn,11205
2243,2243,December 12 2017,DOG,Great Dane / Hound Mix,4,M,TRUE,Brooklyn,11209
2244,2244,December 13 2017,DOG,Na,5,M,FALSE,Brooklyn,11206
2245,2245,December 15 2017,DOG,Mixed Breed,1,M,FALSE,Brooklyn,11208
2246,2246,December 12 2017,DOG,Retriever/Australian Cattle Dog X,7,M,TRUE,Brooklyn,11222
2247,2247,December 15 2017,DOG,Na,NA,U,FALSE,Brooklyn,11230
2248,2248,December 12 2017,DOG,Wired Hair Terrier X,4,F,TRUE,Brooklyn,11214
2249,2249,December 12 2017,DOG,German Shepherd,NA,F,FALSE,Brooklyn,11214
2250,2250,December 11 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,NA
2251,2251,December 17 2017,DOG,Shih Tzu,NA,U,FALSE,Brooklyn,NA
2252,2252,December 18 2017,DOG,Chinese Crested,12,M,TRUE,Brooklyn,11229
2253,2253,December 17 2017,DOG,NA,NA,U,FALSE,Brooklyn,NA
2254,2254,December 18 2017,DOG,Na,3,M,FALSE,Brooklyn,11205
2255,2255,December 18 2017,DOG,Shih Tzu,5,M,FALSE,Brooklyn,11236
2256,2256,November 26 2017,DOG,Shih Tzu,5,M,TRUE,Brooklyn,11223
2257,2257,December 17 2017,DOG,Bolognese Bichon,15,M,TRUE,Brooklyn,11205
2258,2258,December 21 2017,DOG,Na,3,M,TRUE,Brooklyn,11249
2259,2259,December 22 2017,DOG,Poodle,3,F,TRUE,Brooklyn,11235
2260,2260,December 21 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11208
2261,2261,December 21 2017,DOG,Na,1,M,FALSE,Brooklyn,11207
2262,2262,December 24 2017,DOG,Shih Tzu,NA,F,FALSE,Brooklyn,11232
2263,2263,December 22 2017,DOG,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11221
2264,2264,December 26 2017,DOG,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11221
2265,2265,December 21 2017,DOG,American Pitbull Terrier Mix,5,F,TRUE,Brooklyn,11237
2266,2266,December 25 2017,DOG,Shih Tzu,2,M,FALSE,Brooklyn,11212
2267,2267,December 22 2017,DOG,Pit Bull Terrier /Cattle Dogx,NA,M,TRUE,Brooklyn,NA
2268,2268,December 27 2017,DOG,Shiba Inu,6,F,FALSE,Brooklyn,11209
2269,2269,December 20 2017,DOG,Chow Chow/Pit Bull,1,M,TRUE,Brooklyn,11224
2270,2270,December 28 2017,DOG,Bichon Frise,9,F,TRUE,Brooklyn,11228
2271,2271,December 20 2017,DOG,Chow Chow/ Pit Bull,1,M,FALSE,Brooklyn,11224
2272,2272,December 31 2017,DOG,Bull Mastiff,6,M,TRUE,Brooklyn,11215
2273,2273,December 26 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,11229
2274,2274,December 30 2017,DOG,Jack Russell/Poodle X,9,M,FALSE,Brooklyn,11201
2275,2275,December 31 2017,DOG,Rat Terrier,14,M,FALSE,Brooklyn,11224
2276,2276,December 31 2017,DOG,Unknown,NA,U,FALSE,Brooklyn,NA
2277,2277,December 29 2017,DOG,English Bulldog,4,M,TRUE,Brooklyn,11221
2278,2278,December 30 2017,DOG,Akita,NA,U,FALSE,Brooklyn,NA
2279,2279,December 19 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11237
2280,2280,December 25 2017,DOG,Great Pyrenees,0.833,M,FALSE,Brooklyn,11207
2281,2281,December 01 2017,DOG,American Pitbull Terrier,NA,U,FALSE,Brooklyn,11212
2282,2282,January 03 2015,DOG,NA,1,F,FALSE,Bronx,10459
2283,2283,January 03 2015,DOG,Chihuahua,NA,U,FALSE,Bronx,NA
2284,2284,January 04 2015,DOG,NA,NA,U,FALSE,Bronx,NA
2285,2285,January 05 2015,DOG,Yorkshire Terrier,NA,U,FALSE,Bronx,NA
2286,2286,January 09 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10464
2287,2287,January 08 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
2288,2288,January 07 2015,DOG,Na,4,M,FALSE,Bronx,10466
2289,2289,January 11 2015,DOG,Chihuahua Mix,1,M,FALSE,Bronx,NA
2290,2290,January 14 2015,DOG,Terrier Mix,1,F,TRUE,Bronx,10469
2291,2291,January 14 2015,DOG,Siberian Husky,2,F,FALSE,Bronx,10451
2292,2292,January 13 2015,DOG,Chihuahua,NA,U,FALSE,Bronx,NA
2293,2293,January 16 2015,DOG,Chihuahua,NA,U,FALSE,Bronx,10472
2294,2294,January 16 2015,DOG,NA,NA,U,FALSE,Bronx,NA
2295,2295,January 16 2015,DOG,American Pitbull Terrier,NA,M,FALSE,Bronx,10458
2296,2296,January 19 2015,DOG,Bulldog Mix,3,F,FALSE,Bronx,NA
2297,2297,January 17 2015,DOG,Jack Russell Terrier,4,M,FALSE,Bronx,10458
2298,2298,January 21 2015,DOG,Dogue De Bordx,3,M,FALSE,Bronx,10458
2299,2299,January 20 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10466
2300,2300,January 20 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10473
2301,2301,January 16 2015,DOG,American Pitbull Terrier,NA,M,FALSE,Bronx,10460
2302,2302,January 23 2015,DOG,Shih Tzu,3,M,FALSE,Bronx,10457
2303,2303,January 25 2015,DOG,Poodle,NA,U,FALSE,Bronx,10451
2304,2304,January 24 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10460
2305,2305,January 23 2015,DOG,NA,NA,M,FALSE,Bronx,NA
2306,2306,January 28 2015,DOG,Cane Corso,1,M,FALSE,Bronx,10461
2307,2307,January 27 2015,DOG,Bulldog,NA,F,FALSE,Bronx,NA
2308,2308,January 28 2015,DOG,Chihuahua,0.667,M,FALSE,Bronx,10452
2309,2309,January 23 2015,DOG,Poodle,6,F,FALSE,Bronx,10452
2310,2310,January 25 2015,DOG,French Bulldog,1,M,FALSE,Bronx,10469
2311,2311,January 29 2015,DOG,Beagle,5,F,FALSE,Bronx,10459
2312,2312,February 01 2015,DOG,Rottweiler,NA,U,FALSE,Bronx,NA
2313,2313,January 30 2015,DOG,Chihuahua,4,M,FALSE,Bronx,10457
2314,2314,February 01 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
2315,2315,February 04 2015,DOG,NA,NA,U,FALSE,Bronx,NA
2316,2316,January 22 2015,DOG,Na,5,F,TRUE,Bronx,10456
2317,2317,February 05 2015,DOG,American Pitbull Terrier,7,U,TRUE,Bronx,10452
2318,2318,February 05 2015,DOG,NA,NA,U,FALSE,Bronx,10458
2319,2319,February 05 2015,DOG,NA,NA,U,FALSE,Bronx,10458
2320,2320,February 05 2015,DOG,Na,4,M,FALSE,Bronx,10452
2321,2321,February 06 2015,DOG,American Pitbull Terrier,2,M,FALSE,Bronx,10468
2322,2322,February 07 2015,DOG,Carolina Dog,1,M,FALSE,Bronx,10473
2323,2323,February 07 2015,DOG,Carolina Dog,1,M,FALSE,Bronx,10473
2324,2324,January 13 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10461
2325,2325,February 02 2015,DOG,Pekingese,3,M,FALSE,Bronx,10466
2326,2326,February 08 2015,DOG,German Shepherd,NA,U,FALSE,Bronx,NA
2327,2327,February 09 2015,DOG,American Staff/Akita,4,F,FALSE,Bronx,10467
2328,2328,February 09 2015,DOG,Yorkshire Terrier,NA,U,FALSE,Bronx,10456
2329,2329,February 07 2015,DOG,American Pitbull Terrier,NA,M,FALSE,Bronx,10467
2330,2330,February 09 2015,DOG,Na,0.417,F,FALSE,Bronx,10472
2331,2331,February 02 2015,DOG,NA,9,M,TRUE,Bronx,10462
2332,2332,January 30 2015,DOG,German Shepherd,0.5,F,FALSE,Bronx,10467
2333,2333,February 06 2015,DOG,NA,NA,U,FALSE,Bronx,10457
2334,2334,February 08 2015,DOG,Husky Mix,NA,U,FALSE,Bronx,NA
2335,2335,February 11 2015,DOG,NA,NA,U,FALSE,Bronx,10468
2336,2336,February 05 2015,DOG,Korean Jindo,14,F,TRUE,Bronx,10469
2337,2337,February 15 2015,DOG,Pekingese,15,M,FALSE,Bronx,10459
2338,2338,February 15 2015,DOG,Shiba Inu,5,M,FALSE,Bronx,10462
2339,2339,February 14 2015,DOG,American Pitbull Terrier Mix,4,M,FALSE,Bronx,10456
2340,2340,February 14 2015,DOG,American Pitbull Terrier Mix,1,M,FALSE,Bronx,10456
2341,2341,February 15 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10457
2342,2342,February 13 2015,DOG,Chihuahua,NA,U,FALSE,Bronx,NA
2343,2343,February 16 2015,DOG,Siberian Husky,5,M,FALSE,Bronx,10463
2344,2344,February 22 2015,DOG,Chihuahua,NA,F,FALSE,Bronx,10468
2345,2345,February 22 2015,DOG,Cocker Spaniel,1,M,FALSE,Bronx,10467
2346,2346,February 24 2015,DOG,Rottweiler,1,U,FALSE,Bronx,NA
2347,2347,February 21 2015,DOG,Jack Russell Terrier,3,M,TRUE,Bronx,10464
2348,2348,February 24 2015,DOG,Bichon Frise,1,M,FALSE,Bronx,10458
2349,2349,February 25 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10456
2350,2350,February 26 2015,DOG,Cocker Spaniel,NA,M,FALSE,Bronx,10468
2351,2351,March 02 2015,DOG,Na,6,M,FALSE,Bronx,NA
2352,2352,February 28 2015,DOG,American Staffordshire Terrier,3,M,FALSE,Bronx,10456
2353,2353,March 03 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
2354,2354,March 01 2015,DOG,Shih Tzu,2,M,FALSE,Bronx,NA
2355,2355,February 27 2015,DOG,English Bulldog,3,M,TRUE,Bronx,10461
2356,2356,March 04 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10467
2357,2357,March 05 2015,DOG,Husky,NA,U,FALSE,Bronx,NA
2358,2358,March 07 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10457
2359,2359,March 08 2015,DOG,English Cocker Spaniel,1,M,FALSE,Bronx,10473
2360,2360,March 07 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10459
2361,2361,March 06 2015,DOG,Yorkshire Terrier Mix,2,F,FALSE,Bronx,NA
2362,2362,March 08 2015,DOG,Yorkshire Terrier,NA,U,FALSE,Bronx,NA
2363,2363,March 09 2015,DOG,Shih Tzu,NA,F,FALSE,Bronx,10452
2364,2364,March 09 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,NA
2365,2365,February 26 2015,DOG,American Pitbull Terrier,NA,U,FALSE,Bronx,10453
2366,2366,March 11 2015,DOG,NA,NA,U,FALSE,Bronx,NA
2367,2367,February 07 2015,DOG,American Pitbull Terrier,2,M,FALSE,Bronx,NA
2368,2368,March 14 2015,DOG,Chihuahua,NA,U,FALSE,Bronx,NA
2369,2369,March 13 2015,DOG,Australian Border Collie,4,M,TRUE,Bronx,10470
2370,2370,March 14 2015,DOG,Poodle,8,M,FALSE,Bronx,10458
